1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,4,5,6,7,8,9,10,2,3,4,5,6,7,8,9,10,2,3,4,5,6,7,8,9,10,2,3,4,5,6
11,12,13,14,15,16,17,18,19,11,12,13,14,15,16,17,18,19,11,12,13,14,15,16,17,18,19,11,12,13,14,15
20,21,22,23,24,25,26,27,28,20,21,22,23,24,25,26,27,28,20,21,22,23,24,25,26,27,28,20,21,22,23,24
29,30,31,32,33,34,35,36,37,29,30,31,32,33,34,35,36,37,29,30,31,32,33,34,35,36,37,29,30,31,32,33
38,39,40,41,42,43,44,45,46,38,39,40,41,42,43,44,45,46,38,39,40,41,42,43,44,45,46,38,39,40,41,42
47,48,49,50,51,52,53,54,55,47,48,49,50,51,52,53,54,55,47,48,49,50,51,52,53,54,55,47,48,49,50,51
56,57,58,59,60,61,62,63,64,56,57,58,59,60,61,62,63,64,56,57,58,59,60,61,62,63,64,56,57,58,59,60
65,66,67,68,69,70,71,72,73,65,66,67,68,69,70,71,72,73,65,66,67,68,69,70,71,72,73,65,66,67,68,69
74,75,76,77,78,79,1,80,81,74,75,76,77,78,79,1,80,81,74,75,76,77,78,79,1,80,81,74,75,76,77,78
82,83,84,85,86,87,88,89,90,82,83,84,85,86,87,88,89,90,82,83,84,85,86,87,88,89,90,82,83,84,85,86
91,92,93,94,95,96,97,98,99,91,92,93,94,95,96,97,98,99,91,92,93,94,95,96,97,98,99,91,92,93,94,95
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
