1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,3,3,3,3,4,1,1,1,1,2,3,3,3,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,5,6,7,7,8,9,1,1,1,1,5,6,7,7,8,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,10,11,12,12,13,9,1,1,1,1,10,11,12,12,13,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,14,11,12,12,13,9,1,1,1,1,14,11,12,12,13,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,15,16,1,1,17,18,19,20,20,21,15,16,1,1,17,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,22,23,24,25,26,27,1,1,1,1,22,23,24,25,26,27,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,28,29,0,30,31,32,1,1,1,1,28,29,0,30,31,32,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,33,34,0,35,36,37,1,1,1,1,33,34,0,35,36,37,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,38,39,40,41,42,43,1,1,1,1,38,39,40,41,42,43,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,44,45,46,46,47,48,1,1,1,1,44,45,46,46,47,48,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,49,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,51,1,0,0,0,0,0,0,0,0,0,0,0,0
1,52,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,53,1,0,0,0,0,0,0,0,0,0,0,0,0
1,52,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,53,1,0,0,0,0,0,0,0,0,0,0,0,0
1,52,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,53,1,0,0,0,0,0,0,0,0,0,0,0,0
1,52,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,53,1,0,0,0,0,0,0,0,0,0,0,0,0
1,54,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,56,1,0,0,0,0,0,0,0,0,0,0,0,0
