6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
5,5,2,2,1,1,0,5,5,5,5,5,5,5,0,5,5,6,1,1,2,2,5,5,0,0,0,0,0,0,0,0
5,5,1,1,1,1,6,0,5,5,5,5,5,5,5,5,0,6,1,1,1,1,5,5,0,0,0,0,0,0,0,0
5,5,1,1,1,2,5,0,0,5,5,5,5,5,5,0,0,6,2,1,1,1,5,5,0,0,0,0,0,0,0,0
5,5,1,1,1,2,6,0,0,6,5,5,5,5,5,0,0,6,2,1,1,1,5,5,0,0,0,0,0,0,0,0
5,5,4,4,0,6,6,0,0,6,6,6,5,5,5,0,0,6,6,0,4,4,5,5,0,0,0,0,0,0,0,0
5,5,4,4,0,6,0,0,0,6,4,6,5,5,5,0,0,0,6,0,0,4,5,5,0,0,0,0,0,0,0,0
0,1,4,4,0,0,0,0,0,0,4,0,5,5,5,0,0,0,0,0,4,4,4,5,0,0,0,0,0,0,0,0
0,1,1,1,3,3,3,0,6,4,4,0,4,4,0,6,0,3,3,3,1,1,1,5,0,0,0,0,0,0,0,0
0,0,0,0,3,3,3,0,0,4,1,4,4,4,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3,3,3,4,0,4,4,1,1,0,0,0,4,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
